,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
233,401.945,26.485,1077.5,0.0198819215,0.18430583,2.0552167,-0.00940518475,0.25536064,0.8987581208348274,234.0,59904.0,3557.9994502229965,3833856
234,394.89,25.935000000000002,1077.0,0.017097159,0.18148804000000002,2.08095465,-0.00887376425,0.25360897,0.9038341008126736,235.0,60160.0,3573.205858770496,3850240
235,392.9,25.42,1077.5,0.018435884,0.15656535,2.08828925,-0.010296434,0.19264211,0.9339664410799742,236.0,60416.0,3588.403870636481,3866624
236,385.03499999999997,24.305,1079.0,0.0171285495,0.177714035,2.0834174,-0.012274459250000001,0.2495263,0.8830721378326416,237.0,60672.0,3603.5831068879925,3883008
237,387.82500000000005,23.845,1077.5,0.0144251465,0.148203535,2.10225915,-0.011139956,0.357489865,0.8680769093334675,238.0,60928.0,3618.7826974359923,3899392
238,392.83500000000004,24.405,1078.0,0.01570271375,0.15805053,2.0989382,-0.00857184,0.22922607,0.8941444382071495,239.0,61184.0,3633.971598681499,3915776
239,385.78,24.935,1078.5,0.0161537425,0.15920003500000002,2.1077863,-0.0092115935,0.310096965,0.88504508882761,240.0,61440.0,3649.1581954279964,3932160
240,390.395,24.86,1079.0,0.014329103499999999,0.155385335,2.1159748,-0.0105354335,0.253796095,0.8928321450948715,241.0,61696.0,3664.3359543089755,3948544
241,392.775,24.965,1079.5,0.0111150525,0.126291907,2.1211845,-0.0120533135,0.190785865,0.902019415050745,242.0,61952.0,3679.5058374754735,3964928
242,391.96000000000004,24.875,1076.0,0.017933326,0.171152755,2.11043405,-0.0127244195,0.239367065,0.8864323608577251,243.0,62208.0,3694.7242250674753,3981312
243,386.07000000000005,24.525,1075.5,0.015686915,0.15765381,2.12449285,-0.011370499,0.26880539999999997,0.8829609043896198,244.0,62464.0,3709.9518518444966,3997696
