eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,eplenmean,eprewmean
410.35,30.8,2304,0.01642268,0.15344238,1.892594,-0.011604321,0.06445359,0.940489169,2381,609536,17162.10404,39010304,,
416.45,31.62,2305,0.017182468,0.17126465,1.8960611,-0.018988552,0.020925367,0.98036889,2382,609792,17169.21132,39026688,,
419.76,32.13,2282,0.016993068,0.17354329,1.9324069,-0.020468973,0.014369351,0.984732422,2383,610048,17176.3893,39043072,,
415.5,31.74,2279,0.019265058,0.1652832,1.903176,-0.013851556,0.03825329,0.964976165,2384,610304,17183.57882,39059456,,
415.5,31.94,2281,0.017852884,0.18332927,1.9153825,-0.02171786,0.014584568,0.985949242,2385,610560,17190.76076,39075840,,
416.3,31.35,2285,0.017487057,0.17791748,1.9235407,-0.011846211,0.064657904,0.947407614,2386,610816,17197.93084,39092224,,
418.12,31.87,2303,0.015434365,0.16430664,1.8979721,-0.023194535,0.011888617,0.99013808,2387,611072,17205.04514,39108608,,
417.91,31.83,2259,0.018394686,0.17962646,1.8920015,-0.018475145,0.037997253,0.964816637,2388,611328,17212.29763,39124992,,
412.06,31.25,2326,0.021042319,0.18082683,1.8944639,-0.004023342,0.1483304,0.88864211,2389,611584,17219.3417,39141376,,
405.92,30.76,2291,0.017033398,0.16300456,1.9661328,-0.011984042,0.098871075,0.90377257,2390,611840,17226.49203,39157760,,
406.8,31.22,2308,0.016780926,0.15987141,1.9632845,-0.011079296,0.06975853,0.93609482,2391,612096,17233.59046,39174144,,
409.98,31.18,2323,0.016291006,0.15203857,1.8982152,-0.010803788,0.09728372,0.924257316,2392,612352,17240.64346,39190528,,
408.2,31.04,2284,0.013255215,0.1324056,1.9558414,-0.011666811,0.06621451,0.949394643,2393,612608,17247.81638,39206912,,
411.83,30.72,2294,0.0214104,0.17411296,1.9287406,-0.01593115,0.029938502,0.975584662,2394,612864,17254.95683,39223296,,
415.35,30.95,2302,0.016147096,0.15372722,1.9427243,-0.00997436,0.062367305,0.948978201,2395,613120,17262.0742,39239680,,
413.39,30.97,2298,0.018141879,0.16664632,1.945764,-0.009874097,0.07518999,0.93061734,2396,613376,17269.20249,39256064,,
408.98,31.5,2287,0.01446956,0.14697266,1.9089147,-0.008364645,0.070327446,0.940509509,2397,613632,17276.36559,39272448,,
409.17,31.54,2306,0.018922985,0.16320801,1.931251,-0.009466659,0.066641964,0.93961896,2398,613888,17283.46925,39288832,,
416.21,32.26,2313,0.015818516,0.17885335,1.9150387,-0.022811264,0.01368004,0.984594969,2399,614144,17290.55239,39305216,,
415.45,31.73,2313,0.015914517,0.15883382,1.9119421,-0.012275361,0.05892502,0.949036937,2400,614400,17297.63602,39321600,,
413.82,31.95,2284,0.019010263,0.17077637,1.9474899,-0.013408821,0.057206664,0.942059521,2401,614656,17304.80848,39337984,,
413.82,31.41,2277,0.017506713,0.16068523,1.8927389,-0.021562785,0.016520694,0.983852141,2402,614912,17312.00308,39354368,,
420,31.8,2319,0.03723905,0.171875,1.9458351,-0.017088348,0.020505736,0.975481551,2403,615168,17319.06738,39370752,,
415.21,31.89,2301,0.017403768,0.16217041,1.9594749,-0.009936911,0.08554068,0.907583788,2404,615424,17326.18788,39387136,,
414.25,31.96,2298,0.021821447,0.18733723,1.9205137,-0.009281856,0.07691839,0.91794645,2405,615680,17333.31687,39403520,,
417.36,31.67,2295,0.017280834,0.159729,1.9342564,-0.014256652,0.042817455,0.957913365,2406,615936,17340.45458,39419904,,
411.01,30.49,2279,0.017428538,0.16973877,1.8870158,-0.010678747,0.13551691,0.8997427,2407,616192,17347.64276,39436288,,
397.69,29.38,2297,0.0179292,0.15863037,1.9226012,-0.011877826,0.18764377,0.84431383,2408,616448,17354.77534,39452672,,
396.97,29.18,2283,0.036157537,0.14121501,1.9327847,-0.014088304,0.042850237,0.961837441,2409,616704,17361.95031,39469056,,
402.12,29.57,2321,0.016066544,0.16697185,1.9169459,-0.009750281,0.109080516,0.916491598,2410,616960,17369.01005,39485440,,
410.25,30.45,2290,0.015477762,0.14670818,1.958552,-0.014398895,0.070102595,0.931843929,2411,617216,17376.16287,39501824,,
405.9,30.01,2310,0.013037354,0.15083821,1.9803632,-0.009667746,0.17853762,0.863916799,2412,617472,17383.25597,39518208,,
411.34,30.26,2294,0.018460693,0.14776611,1.9722314,-0.020196661,0.021675805,0.978561511,2413,617728,17390.39693,39534592,,
412.15,30.33,2294,0.015738335,0.17626953,1.9456367,-0.02284958,0.016662514,0.986353772,2414,617984,17397.53951,39550976,,
409.97,30.36,2303,0.019954769,0.16691081,1.9390095,-0.010050378,0.12780277,0.908117138,2415,618240,17404.65339,39567360,,
409.75,30.73,2278,0.01651054,0.16479492,1.9305474,-0.01622294,0.026789509,0.968403384,2416,618496,17411.84644,39583744,,
409.95,31.41,2313,0.018147856,0.19620769,1.9057933,-0.021454187,0.0138,0.983304344,2417,618752,17418.92882,39600128,,
415.56,32.84,2318,0.016517727,0.16141765,1.9603434,-0.008902242,0.07009479,0.926086515,2418,619008,17425.99502,39616512,,
414.43,32.11,2311,0.017104713,0.17685954,1.9162611,-0.01564311,0.031549897,0.969250258,2419,619264,17433.08329,39632896,,
414.19,31.92,2324,0.016404422,0.17978923,1.9242048,-0.014434516,0.039228067,0.963134866,2420,619520,17440.13195,39649280,,
418.63,31.85,2298,0.024192827,0.18760173,1.9284492,-0.019965157,0.01843295,0.978404159,2421,619776,17447.26029,39665664,,
419.04,32.13,2283,0.0165955,0.16278076,1.8812032,-0.015833097,0.035286598,0.962346453,2422,620032,17454.43617,39682048,,
419.04,31.72,2283,0.01760439,0.18448894,1.9122809,-0.02287052,0.012649729,0.983143372,2423,620288,17461.61353,39698432,,
408.94,30.72,2301,0.016341692,0.15639241,1.8950752,-0.012106749,0.14298919,0.88305141,2424,620544,17468.73387,39714816,,
407.12,30.92,2300,0.020206843,0.16078694,1.8817344,-0.017477762,0.0354107,0.962597635,2425,620800,17475.85604,39731200,,
413.86,31.73,2286,0.018473506,0.19832356,1.865517,-0.024508625,0.014242544,0.978316877,2426,621056,17483.02303,39747584,,
418.18,32.61,2315,0.019284802,0.19146729,1.9002391,-0.021435792,0.015385193,0.979028627,2427,621312,17490.09952,39763968,,
420,32.68,2295,0.020599281,0.1889445,1.8771948,-0.023402574,0.012108362,0.984190775,2428,621568,17497.23777,39780352,,
420,32.3,2290,0.018687095,0.19858806,1.8144053,-0.025080524,0.011273857,0.985879512,2429,621824,17504.39125,39796736,,
419.04,32.37,2309,0.027994046,0.20625813,1.8471473,-0.01340824,0.039195284,0.95050047,2430,622080,17511.48717,39813120,,
408.97,31.93,2317,0.02268487,0.20182292,1.8332642,-0.007171753,0.13620771,0.87636555,2431,622336,17518.55853,39829504,,
409.12,31.48,2303,0.021132952,0.17637126,1.8435882,-0.014288996,0.041652594,0.953437187,2432,622592,17525.67358,39845888,,
413.67,31.6,2305,0.020706365,0.17344157,1.8459301,-0.0123508,0.03961346,0.959672805,2433,622848,17532.77973,39862272,,
414.15,32.06,2328,0.027240224,0.16448975,1.8328732,-0.010671227,0.11277202,0.884693377,2434,623104,17539.81615,39878656,,
411.68,31.61,2334,0.023575075,0.17405193,1.8463831,-0.013137121,0.047979172,0.950783934,2435,623360,17546.83558,39895040,,
411.29,31.58,2289,0.03070345,0.18174236,1.8653121,-0.011428289,0.07161773,0.912969977,2436,623616,17553.9932,39911424,,
411.85,31.32,2264,0.01589237,0.16357422,1.897076,-0.010968409,0.09074089,0.906304389,2437,623872,17561.23009,39927808,,
414.05,31.52,2319,0.015709696,0.17274983,1.8902014,-0.011874952,0.07325176,0.934238583,2438,624128,17568.29341,39944192,,
416.55,31.72,2312,0.019346323,0.16695149,1.8765321,-0.012437875,0.041484233,0.954540156,2439,624384,17575.37986,39960576,,
416.97,32.12,2267,0.02373722,0.20131429,1.8429693,-0.019833684,0.014719055,0.9858785,2440,624640,17582.6043,39976960,,
414.42,32.04,2301,0.016223898,0.1605428,1.863041,-0.010021201,0.07921513,0.917656362,2441,624896,17589.75058,39993344,,
413.67,31.88,2298,0.0169786,0.16546631,1.891105,-0.014694043,0.043659594,0.951270681,2442,625152,17596.87925,40009728,,
418.11,32.52,2279,0.015425217,0.16587321,1.8291825,-0.02084651,0.020701548,0.979525348,2443,625408,17604.06789,40026112,,
417.88,32.37,2281,0.02124968,0.16601562,1.8656617,-0.013684787,0.032991793,0.965311393,2444,625664,17611.24939,40042496,,
412.83,32.13,2270,0.01757948,0.16355388,1.889038,-0.007101479,0.14330737,0.885033108,2445,625920,17618.46534,40058880,,
410.76,31.96,2290,0.015166172,0.14076741,1.897045,-0.012328806,0.048719425,0.950630777,2446,626176,17625.61989,40075264,,
413.37,31.78,2286,0.017761292,0.18465169,1.9283231,-0.011830828,0.043491304,0.9343284,2447,626432,17632.78619,40091648,,
415.65,31.59,2286,0.016456971,0.17751057,1.8589548,-0.012758133,0.0560383,0.941689722,2448,626688,17639.95164,40108032,,
414.21,31.37,2289,0.015941137,0.181132,1.9134215,-0.008743951,0.07706786,0.911306962,2449,626944,17647.10936,40124416,,
417.69,32.09,2300,0.019519046,0.18591309,1.9473697,-0.021663524,0.01263141,0.983935084,2450,627200,17654.23272,40140800,,
412.18,32.12,2277,0.017476643,0.14520264,1.9498276,-0.008716959,0.07533691,0.907508411,2451,627456,17661.4279,40157184,,
411.15,31.49,2307,0.015843652,0.16015625,1.9554855,-0.021982454,0.018829692,0.975117737,2452,627712,17668.52995,40173568,,
418.25,31.45,2307,0.019289833,0.17472331,1.9009818,-0.018866742,0.019570708,0.977770355,2453,627968,17675.63088,40189952,,
417,31.43,2302,0.018181996,0.17885335,1.921382,-0.008953334,0.09608696,0.914279193,2454,628224,17682.74767,40206336,,
412.41,30.72,2307,0.01988166,0.17515056,1.9194694,-0.010923944,0.094441414,0.901343428,2455,628480,17689.84804,40222720,,
411.5,31.5,2287,0.016492417,0.16566975,1.9476672,-0.013827809,0.04845382,0.944262605,2456,628736,17697.01238,40239104,,
410.64,31.16,2312,0.020925486,0.17537434,1.9473058,-0.012291446,0.05461791,0.907400414,2457,628992,17704.09829,40255488,,
411.19,30.42,2310,0.031785082,0.18536377,1.88435,-0.008100473,0.17313255,0.825114116,2458,629248,17711.18905,40271872,,
406.75,29.71,2310,0.044150207,0.16925049,1.9775467,-0.010251562,0.1145961,0.850952879,2459,629504,17718.28058,40288256,,
406.51,29.37,2262,0.024303192,0.17315674,1.9429785,-0.009700623,0.03850469,0.956099689,2460,629760,17725.52455,40304640,,
406.95,30.25,2297,0.019604193,0.16705322,1.9907931,-0.009768837,0.10483267,0.893662423,2461,630016,17732.65774,40321024,,
402.43,29.59,2300,0.018292801,0.16516113,1.9935919,-0.009509195,0.12727727,0.855702117,2462,630272,17739.77976,40337408,,
402.98,29.4,2246,0.018299522,0.16894531,1.989709,-0.013558111,0.07337288,0.932429545,2463,630528,17747.07364,40353792,,
407.87,30.42,2302,0.01773023,0.1537679,1.9676971,-0.014217176,0.0726461,0.92953711,2464,630784,17754.18957,40370176,,
409.67,30.89,2303,0.014253103,0.13169353,1.9140748,-0.014193992,0.046737526,0.95599658,2465,631040,17761.30403,40386560,,
411.39,31.52,2290,0.021057406,0.16805013,1.8995576,-0.012298867,0.13179584,0.88837041,2466,631296,17768.45868,40402944,,
408.84,30.87,2272,0.016327871,0.15486653,1.9219462,-0.012858694,0.11815155,0.8888622,2467,631552,17775.67066,40419328,,
405.1,30.05,2279,0.01742007,0.15930176,1.8991733,-0.011866049,0.1089183,0.915816635,2468,631808,17782.85927,40435712,,
409.8,30.22,2309,0.037174087,0.16973877,1.962349,-0.011550133,0.09363511,0.903136209,2469,632064,17789.95596,40452096,,
409.57,31.12,2297,0.017305162,0.16556804,1.9698712,-0.012921044,0.04881127,0.950064309,2470,632320,17797.08801,40468480,,
409.92,30.61,2313,0.01713361,0.1582845,1.9070996,-0.011229648,0.14135002,0.904699497,2471,632576,17804.16961,40484864,,
403.47,29.84,2319,0.014512453,0.14215088,1.916173,-0.012892674,0.06642174,0.944193847,2472,632832,17811.23454,40501248,,
400.51,30.4,2280,0.015938478,0.15468343,1.946619,-0.011333238,0.119851716,0.893961765,2473,633088,17818.41904,40517632,,
402.93,30.92,2283,0.015523229,0.13869222,1.969999,-0.00964987,0.09504626,0.902368695,2474,633344,17825.59475,40534016,,
408.89,31.41,2267,0.014955602,0.15275066,1.9837936,-0.015512709,0.027944973,0.965882506,2475,633600,17832.81972,40550400,,
406.98,31.09,2323,0.014128347,0.1494751,1.9925414,-0.009536528,0.16473891,0.858800381,2476,633856,17839.87279,40566784,,
394,29.81,2302,0.014749165,0.120279945,1.9925112,-0.009628753,0.1827985,0.849851593,2477,634112,17846.99041,40583168,,
395.59,29.86,2271,0.016925817,0.16886394,1.9980011,-0.011581838,0.124524795,0.89402204,2478,634368,17854.205,40599552,,
402.86,30.03,2286,0.016079498,0.16027832,1.9999613,-0.011831998,0.060373515,0.940343205,2479,634624,17861.37278,40615936,,
409.98,30.24,2288,0.016432375,0.13655598,1.9890194,-0.013549375,0.040678035,0.962749209,2480,634880,17868.53381,40632320,,
410.27,30.16,2303,0.018311013,0.15804036,2.0059233,-0.011907822,0.107739724,0.917246975,2481,635136,17875.64628,40648704,,
389.86,28.47,2298,0.01490661,0.13972981,2.019613,-0.009559562,0.25084493,0.821757212,2482,635392,17882.77611,40665088,,
380.55,28.07,2310,0.016791096,0.14243571,2.011883,-0.01086229,0.13115685,0.897858314,2483,635648,17889.86958,40681472,,
393.48,30.03,2297,0.011945562,0.123555504,1.996914,-0.011559916,0.10653028,0.92350477,2484,635904,17897.00193,40697856,,
399.41,30.26,2303,0.011244525,0.123168945,2.0118358,-0.013034847,0.06827664,0.945915852,2485,636160,17904.11589,40714240,,
398.64,30.18,2304,0.016354607,0.14727783,2.0496376,-0.012704507,0.086703695,0.919356421,2486,636416,17911.22498,40730624,,
406.9,30.39,2298,0.012579563,0.13328044,2.036975,-0.009503676,0.06357957,0.925490998,2487,636672,17918.35505,40747008,,
409.08,30.59,2286,0.012766406,0.1281128,2.0042539,-0.011587082,0.06485059,0.940275557,2488,636928,17925.5214,40763392,,
401.7,29.37,2296,0.019358475,0.1531372,1.9690304,-0.010077915,0.10108921,0.920243748,2489,637184,17932.65554,40779776,,
406.19,30.09,2307,0.017842988,0.17128499,1.9692363,-0.015622653,0.047794368,0.952724554,2490,637440,17939.75806,40796160,,
409.36,30.96,2281,0.022118578,0.19130452,1.9636425,-0.008294375,0.10529546,0.895989709,2491,637696,17946.93972,40812544,,
409.68,30.77,2299,0.016770016,0.14953613,2.0247867,-0.012161814,0.0579199,0.93875917,2492,637952,17954.06469,40828928,,
414.96,31.58,2321,0.013240083,0.13358562,2.0351336,-0.01397638,0.0355124,0.957166601,2493,638208,17961.12232,40845312,,
416.33,30.95,2302,0.019419443,0.17195638,1.9917713,-0.010109704,0.1328543,0.869495332,2494,638464,17968.23749,40861696,,
415.93,30.32,2299,0.017956452,0.17338054,1.9570551,-0.012609594,0.08424184,0.937007122,2495,638720,17975.36337,40878080,,
414.72,30.37,2262,0.016880378,0.14318848,1.9732237,-0.012629684,0.05905972,0.950052481,2496,638976,17982.60518,40894464,,
417.06,31.53,2312,0.012901695,0.14662679,1.9981583,-0.010041219,0.07075646,0.931643486,2497,639232,17989.69173,40910848,,
410.76,31.31,2277,0.01591892,0.14202881,1.9340876,-0.009854821,0.10892382,0.914928243,2498,639488,17996.88628,40927232,,
406.63,30.9,2319,0.014226101,0.15960693,1.9878501,-0.01320842,0.050832078,0.94769403,2499,639744,18003.94983,40943616,,
397.76,30.35,2308,0.015354338,0.14357503,1.9829688,-0.011921213,0.20612036,0.827951863,2500,640000,18011.04893,40960000,,
393.62,29.85,2290,0.015910868,0.15409343,1.9773413,-0.012356728,0.15134904,0.866018251,2501,640256,18018.20359,40976384,,
397.1,29.33,2289,0.015665261,0.137146,2.0031433,-0.010707673,0.1238404,0.861499414,2502,640512,18025.36026,40992768,,
395.19,28.75,2284,0.017818643,0.13787842,2.0124705,-0.012383971,0.14419512,0.873892725,2503,640768,18032.53381,41009152,,
393.04,28.27,2283,0.011482726,0.12359619,2.0195918,-0.009255346,0.20537315,0.839310035,2504,641024,18039.7102,41025536,,
390.81,28.82,2309,0.012252403,0.13566081,2.053382,-0.008711842,0.1527429,0.850324586,2505,641280,18046.80385,41041920,,
391.35,28.56,2302,0.011451862,0.118774414,2.0585032,-0.011288437,0.22362526,0.767433435,2506,641536,18053.92154,41058304,,
398.47,29.96,2298,0.018324276,0.15696208,2.0431855,-0.009737927,0.09847865,0.905841246,2507,641792,18061.05172,41074688,,
388.78,28.56,2294,0.01419586,0.13627116,2.0561085,-0.013111494,0.17642526,0.856266573,2508,642048,18068.19401,41091072,,
398.26,29.61,2292,0.013417412,0.13468425,2.0189435,-0.022154527,0.016671978,0.980645528,2509,642304,18075.34136,41107456,,
406.92,30.84,2282,0.015107911,0.14921062,1.9831649,-0.013222915,0.09796641,0.906027995,2510,642560,18082.52108,41123840,,
406.64,31.28,2292,0.013841274,0.13720703,1.9984007,-0.012685089,0.10777535,0.905264057,2511,642816,18089.66809,41140224,,
410.88,31.41,2322,0.017061586,0.13171387,1.9851604,-0.013140583,0.069079764,0.936071306,2512,643072,18096.72436,41156608,,
410.76,31.23,2295,0.014931656,0.15561931,2.0089667,-0.013435692,0.0762896,0.934290089,2513,643328,18103.8641,41172992,,
403.39,30.57,2309,0.016800178,0.18658447,1.992925,-0.012463759,0.12343041,0.895242311,2514,643584,18110.9598,41189376,,
407.06,30.97,2281,0.014717358,0.15161133,2.0400145,-0.015117731,0.04405403,0.951606352,2515,643840,18118.14096,41205760,,
412.2,30.52,2288,0.014441286,0.1264445,1.9797333,-0.012871011,0.13297138,0.907516293,2516,644096,18125.3017,41222144,,
408.29,30.27,2277,0.013931016,0.14351399,1.9691111,-0.010191983,0.08614097,0.916776396,2517,644352,18132.49807,41238528,,
412.54,30.96,2281,0.017666837,0.1459961,1.9569136,-0.011291988,0.04958893,0.950515755,2518,644608,18139.67965,41254912,,
416.86,32.09,2293,0.019430097,0.16430664,1.9549899,-0.021225847,0.015407505,0.98309282,2519,644864,18146.82308,41271296,,
416.69,32.65,2329,0.027681187,0.16194661,2.0183969,-0.009268332,0.079603665,0.904381074,2520,645120,18153.85828,41287680,,
415.19,32.36,2299,0.017103577,0.1531779,2.011523,-0.013237551,0.05508836,0.937508512,2521,645376,18160.98382,41304064,,
416.44,32.06,2291,0.014349882,0.16196696,2.0228903,-0.022249995,0.01140415,0.984757299,2522,645632,18168.136,41320448,,
414.18,31.39,2293,0.019206164,0.1876831,2.0112903,-0.008569624,0.0684756,0.928541191,2523,645888,18175.28149,41336832,,
414.53,31.5,2330,0.014345671,0.1449585,2.0040286,-0.013323168,0.042312477,0.949305087,2524,646144,18182.31353,41353216,,
411.76,31.23,2301,0.020454396,0.13911946,2.0275118,-0.011628949,0.101297736,0.907814339,2525,646400,18189.43266,41369600,,
406.94,30.62,2289,0.018146934,0.16392009,2.0045052,-0.008592504,0.09380909,0.92131798,2526,646656,18196.58949,41385984,,
405.83,29.82,2288,0.015369506,0.13785808,1.9900993,-0.010034973,0.13170025,0.88372682,2527,646912,18203.75049,41402368,,
405.37,29.81,2295,0.01745529,0.1651408,2.0370352,-0.010146696,0.071047775,0.929699689,2528,647168,18210.8884,41418752,,
411.05,30.6,2285,0.012973066,0.14379883,2.0074923,-0.012395464,0.0446948,0.951335791,2529,647424,18218.05918,41435136,,
409.98,31.45,2312,0.011854892,0.11673991,2.0008442,-0.010941379,0.07387163,0.92869246,2530,647680,18225.14394,41451520,,
405.49,31.23,2299,0.017326316,0.16084798,2.0243747,-0.01030971,0.103479445,0.899609916,2531,647936,18232.27068,41467904,,
410.65,31.58,2281,0.014660247,0.14587402,1.9853369,-0.020724861,0.013252369,0.986916432,2532,648192,18239.45171,41484288,,
412.43,31.19,2290,0.01170123,0.13533528,2.0480678,-0.007862802,0.07650628,0.922151268,2533,648448,18246.60712,41500672,,
408.32,30.79,2320,0.015256041,0.13972981,2.014956,-0.007597344,0.090207376,0.924684808,2534,648704,18253.67005,41517056,,
405.78,30.61,2255,0.013244803,0.12648518,2.0050268,-0.015610865,0.017603656,0.984967042,2535,648960,18260.93416,41533440,,
411.15,31.14,2318,0.016064784,0.17352295,2.0524147,-0.009869371,0.076731056,0.911119141,2536,649216,18268.0018,41549824,,
411.52,31.61,2269,0.016838644,0.14611816,2.0172284,-0.011120624,0.05431469,0.943198521,2537,649472,18275.222,41566208,,
408.56,31.85,2294,0.016864644,0.16660564,2.0207813,-0.009403453,0.08285002,0.920776047,2538,649728,18282.36428,41582592,,
409.99,31.05,2269,0.014370128,0.1551717,2.0133407,-0.011183352,0.0661305,0.941360671,2539,649984,18289.58366,41598976,,
397.8,29.16,2313,0.014715589,0.123555504,1.9778296,-0.009395287,0.23348743,0.825798288,2540,650240,18296.66587,41615360,,
399.04,28.99,2263,0.015822627,0.1372884,2.031644,-0.012810648,0.13335423,0.881945141,2541,650496,18303.90615,41631744,,
398.16,28.66,2289,0.010382725,0.115234375,2.0354075,-0.007635274,0.15529887,0.87163873,2542,650752,18311.06288,41648128,,
403.63,29.04,2306,0.014961916,0.15490723,2.0074074,-0.011740944,0.16243984,0.8703987,2543,651008,18318.16631,41664512,,
401.48,29.9,2305,0.015582655,0.16412354,2.039809,-0.009136849,0.08044966,0.927952349,2544,651264,18325.27262,41680896,,
406.51,30.19,2306,0.0138129,0.13883464,2.028747,-0.009190206,0.10675994,0.914208531,2545,651520,18332.37566,41697280,,
405.39,30.22,2288,0.011493587,0.111958824,2.0553381,-0.008130576,0.14488097,0.874160498,2546,651776,18339.53483,41713664,,
404.77,30.67,2326,0.017274784,0.13309734,2.0454085,-0.015078937,0.031119158,0.971838824,2547,652032,18346.5793,41730048,,
414.03,31.92,2292,0.012989334,0.14581299,2.0689957,-0.015174127,0.049859386,0.9560505,2548,652288,18353.72771,41746432,,
413.36,31.48,2287,0.013700407,0.14646403,2.087683,-0.011468182,0.057238564,0.927440196,2549,652544,18360.8898,41762816,,
410.45,30.88,2297,0.015504378,0.16575114,2.0622942,-0.01009098,0.1175166,0.901664816,2550,652800,18368.02291,41779200,,
399.29,30.24,2288,0.014477543,0.12371826,2.0656228,-0.010853562,0.20739138,0.839380369,2551,653056,18375.18309,41795584,,
400.67,30.1,2285,0.013496421,0.14813232,2.097951,-0.010439345,0.051687304,0.934564874,2552,653312,18382.35236,41811968,,
401.16,29.83,2277,0.017811114,0.1618042,2.050149,-0.010887187,0.117262535,0.894354843,2553,653568,18389.54742,41828352,,
401.37,29.3,2284,0.018125305,0.14790852,2.0673707,-0.011128005,0.15717743,0.852909058,2554,653824,18396.72039,41844736,,
401.37,29.74,2315,0.014375221,0.15183513,2.0447118,-0.021670192,0.018021928,0.982972793,2555,654080,18403.79627,41861120,,
416.36,31.28,2272,0.016640792,0.14121501,2.0655062,-0.015171506,0.02387304,0.973101832,2556,654336,18411.00676,41877504,,
417.65,31.29,2295,0.014194682,0.13222249,2.078233,-0.01047001,0.070499904,0.935323343,2557,654592,18418.14392,41893888,,
416.62,31.28,2306,0.01663118,0.1652832,2.0223901,-0.012079456,0.034922983,0.96776288,2558,654848,18425.24925,41910272,,
415.81,31.56,2273,0.022839284,0.1677653,2.0147116,-0.013879293,0.04605015,0.956433076,2559,655104,18432.45611,41926656,,
418.09,32.53,2292,0.01272264,0.12207031,2.0457108,-0.012838099,0.049970564,0.946833223,2560,655360,18439.60249,41943040,,
418.9,32.71,2258,0.011511614,0.13165283,2.0236259,-0.019588556,0.020104092,0.980249919,2561,655616,18446.85897,41959424,,
417.15,32.09,2285,0.017172122,0.15321858,2.0096734,-0.012008403,0.042850766,0.957150344,2562,655872,18454.02722,41975808,,
412.88,31.53,2331,0.014745829,0.15454102,1.9874312,-0.010801735,0.105819464,0.912622117,2563,656128,18461.05696,41992192,,
414.63,32.33,2300,0.011888575,0.13354492,2.03802,-0.023390025,0.010442424,0.987070096,2564,656384,18468.17925,42008576,,
402.15,31.11,2297,0.016472893,0.15002441,2.0392992,-0.010782463,0.2123261,0.835879743,2565,656640,18475.31132,42024960,,
407.52,31.23,2283,0.015408095,0.14666748,2.0701177,-0.02009632,0.017656462,0.981526643,2566,656896,18482.486,42041344,,
405.36,29.99,2270,0.014144618,0.14213054,2.056149,-0.010800451,0.071908586,0.930004761,2567,657152,18489.70267,42057728,,
415.11,31.32,2304,0.014605208,0.15252686,2.0230896,-0.022191651,0.012755554,0.983719552,2568,657408,18496.81296,42074112,,
412.65,31.62,2274,0.015416339,0.15433757,2.000312,-0.012327104,0.11214826,0.903787851,2569,657664,18504.01681,42090496,,
409.96,30.88,2327,0.017345529,0.16522217,2.003441,-0.008421629,0.10764426,0.909001812,2570,657920,18511.05573,42106880,,
411.73,31.49,2289,0.013533291,0.11584473,2.0424771,-0.008969896,0.08965367,0.91635935,2571,658176,18518.21303,42123264,,
413.98,32.17,2289,0.010626645,0.118021645,2.0138266,-0.013300699,0.042056963,0.964410931,2572,658432,18525.36989,42139648,,
413.53,32.22,2297,0.015841955,0.16017659,2.04965,-0.011469596,0.070902295,0.921016686,2573,658688,18532.50076,42156032,,
416.31,32.25,2289,0.015789637,0.16721599,2.027487,-0.02029859,0.013071078,0.986981012,2574,658944,18539.65792,42172416,,
416.52,32.24,2284,0.017089592,0.15614827,1.9787534,-0.01895362,0.015218251,0.986111679,2575,659200,18546.83209,42188800,,
417.79,31.88,2292,0.014806155,0.14261882,2.001397,-0.009073605,0.07933632,0.939280476,2576,659456,18553.98093,42205184,,
415.25,32.51,2313,0.015826052,0.134847,1.9801741,-0.009697652,0.058935955,0.951919388,2577,659712,18561.06234,42221568,,
411.22,31.13,2280,0.02053106,0.1539917,1.951013,-0.010988033,0.06999377,0.943680979,2578,659968,18568.24642,42237952,,
408.06,31.52,2256,0.016529499,0.16255696,1.9989859,-0.010055854,0.045552205,0.951175913,2579,660224,18575.50843,42254336,,
409.74,31.37,2296,0.014499679,0.15470378,1.9649407,-0.011313132,0.09943762,0.921289921,2580,660480,18582.64484,42270720,,
405.41,29.93,2277,0.016434466,0.16800945,1.9787178,-0.009205184,0.16202973,0.876509219,2581,660736,18589.8396,42287104,,
408.81,30.34,2303,0.011811824,0.14351399,1.9954271,-0.02255146,0.011000998,0.988224291,2582,660992,18596.95418,42303488,,
412.84,31.35,2271,0.016811347,0.1737264,1.9575788,-0.024035295,0.01303934,0.988796703,2583,661248,18604.16763,42319872,,
415.09,31.55,2295,0.014006212,0.14506023,2.0190673,-0.011358123,0.11723205,0.908333302,2584,661504,18611.30472,42336256,,
411.7,31.27,2292,0.014582944,0.13081868,2.0194595,-0.009288813,0.08285501,0.922916263,2585,661760,18618.45177,42352640,,
414.99,31.34,2304,0.014105059,0.13448079,2.0463512,-0.009728548,0.062153365,0.941103581,2586,662016,18625.563,42369024,,
409.06,30.61,2286,0.026141068,0.146993,2.080499,-0.011300952,0.067083985,0.931405336,2587,662272,18632.72912,42385408,,
410.03,30.65,2295,0.020191299,0.17201741,2.0189173,-0.009967481,0.07426462,0.931759164,2588,662528,18639.86804,42401792,,
415.55,31.12,2310,0.014381152,0.14562988,1.9851335,-0.014119029,0.049349103,0.957987454,2589,662784,18646.95907,42418176,,
411.22,31.21,2283,0.018186318,0.14837646,1.9817686,-0.010610604,0.09978815,0.935356639,2590,663040,18654.13449,42434560,,
402.28,30.05,2288,0.020040682,0.16892497,1.9924501,-0.011124409,0.09669926,0.931893148,2591,663296,18661.29484,42450944,,
