,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
274,366.545,22.89,1829.5,0.013603240999999999,0.1362915,1.8677546999999999,-0.013965891,0.18431648,0.9564548302441835,275.0,70400.0,2475.8461217145086,4505600
275,366.33,23.035,1828.0,0.00994922615,0.10579427,1.8815857,-0.012423319,0.237126235,0.9469513017684221,276.0,70656.0,2484.8171026739874,4521984
276,371.65999999999997,23.729999999999997,1825.0,0.0112975695,0.132100422,1.8754671,-0.016167525500000002,0.17912647999999998,0.9638904528692365,277.0,70912.0,2493.794221284523,4538368
277,376.23,23.450000000000003,1823.5,0.011475389499999999,0.133982335,1.8680199000000002,-0.0147995055,0.2090995,0.9474187139421701,278.0,71168.0,2502.7769766070123,4554752
278,391.62,24.42,1826.5,0.014059911000000001,0.136037195,1.8908999,-0.017506678999999997,0.18317469,0.956809151917696,279.0,71424.0,2511.744781746005,4571136
279,387.565,24.075,1829.0,0.0131119645,0.15095011,1.88079665,-0.015602093999999999,0.14114531,0.9694114737212658,280.0,71680.0,2520.6993693809927,4587520
280,386.485,24.155,1830.0,0.013021021,0.1538798,1.8557435500000001,-0.014352415,0.157422345,0.969573094509542,281.0,71936.0,2529.6583380280063,4603904
281,386.765,24.005000000000003,1828.5,0.01283096975,0.14701334500000002,1.8309753,-0.016223413,0.17186772,0.962190194055438,282.0,72192.0,2538.618390847012,4620288
282,387.68,24.17,1828.0,0.009092337,0.102386473,1.8571043,-0.011372153,0.222043285,0.958190131932497,283.0,72448.0,2547.581218340507,4636672
283,381.845,24.689999999999998,1827.0,0.0087482125,0.098378498,1.8522657,-0.00948411275,0.309959085,0.9400856476277113,284.0,72704.0,2556.5462395030045,4653056
284,379.685,24.28,1829.0,0.012898235849999998,0.13144938,1.8684652000000002,-0.0128871355,0.254010575,0.9460372067987919,285.0,72960.0,2565.5019937865145,4669440
285,382.495,24.04,1818.5,0.0096251492,0.108561195,1.85915725,-0.013425308,0.25094568,0.9537051077932119,286.0,73216.0,2574.517502231014,4685824
286,375.6,22.785,1827.5,0.010685151,0.12093098999999999,1.8526764500000001,-0.009618719,0.29105183,0.9515864923596382,287.0,73472.0,2583.4806162975,4702208
287,363.245,22.384999999999998,1829.5,0.0096335425,0.1044209815,1.85168135,-0.010443734299999998,0.23279385,0.9582777600735426,288.0,73728.0,2592.4350701405056,4718592
288,368.5,22.939999999999998,1829.5,0.009030446,0.10124715000000001,1.8806057000000003,-0.0129108,0.278679035,0.9437674414366484,289.0,73984.0,2601.3881663405045,4734976
289,382.155,24.58,1833.0,0.0101303085,0.119730635,1.8764294000000001,-0.015988784,0.13633455,0.9747483525425196,290.0,74240.0,2610.3256821635005,4751360
290,391.36,24.565,1820.5,0.00897174815,0.1062927225,1.8943899499999999,-0.013755859999999998,0.20692037,0.9627056214958429,291.0,74496.0,2619.3331565130065,4767744
291,386.005,24.09,1830.5,0.008455701,0.09935506250000001,1.8909086,-0.011844170000000001,0.18754516999999998,0.9603760791942477,292.0,74752.0,2628.2823614725057,4784128
292,384.1,24.39,1830.5,0.010230603500000001,0.092437745,1.8861107000000001,-0.0088519008,0.286431835,0.9521043878048658,293.0,75008.0,2637.229833134523,4800512
293,379.83,24.875,1830.0,0.0069185283500000005,0.08162434700000001,1.9151273,-0.010604457000000001,0.21806644,0.9640689380466938,294.0,75264.0,2646.1824415599986,4816896
294,376.075,24.549999999999997,1831.5,0.0059920836,0.06647745799999999,1.91151795,-0.0093826675,0.30875252,0.9361049979925156,295.0,75520.0,2655.1242765955103,4833280
295,374.025,24.380000000000003,1829.5,0.009006567,0.09101358500000001,1.9063414499999998,-0.009254074000000001,0.32471632,0.939309099689126,296.0,75776.0,2664.084996057005,4849664
296,377.15,24.25,1826.5,0.007856315800000001,0.0880839025,1.89847365,-0.008567839,0.37140518,0.9205331429839134,297.0,76032.0,2673.054748286013,4866048
297,373.325,23.54,1831.5,0.013891899499999999,0.14295451,1.8862803000000001,-0.01009728275,0.226735425,0.9637320768088102,298.0,76288.0,2681.999603613498,4882432
298,373.995,23.384999999999998,1830.0,0.0092727155,0.11154175,1.8920254,-0.013088698,0.232611915,0.960077565163374,299.0,76544.0,2690.9503185755166,4898816
299,367.555,22.975,1828.5,0.00909029875,0.093454995,1.8825702,-0.0108661325,0.222286165,0.9522747304290533,300.0,76800.0,2699.909952442991,4915200
300,377.275,24.939999999999998,1828.5,0.00991561,0.11040243,1.8909358500000002,-0.0132639385,0.22086429999999999,0.9571170900017022,301.0,77056.0,2708.877603281988,4931584
301,384.81,25.634999999999998,1829.0,0.0101799905,0.11175536999999999,1.88326575,-0.013534691500000001,0.2185661975,0.9593524802476168,302.0,77312.0,2717.8333469065255,4947968
302,377.29999999999995,24.965,1830.0,0.0161095835,0.13036092,1.8890776,-0.0108003845,0.179111858,0.9654738362878561,303.0,77568.0,2726.784126622515,4964352
303,376.71000000000004,25.009999999999998,1829.0,0.016937223,0.16050211,1.89992585,-0.0130408615,0.14545112,0.9667810518294574,304.0,77824.0,2735.7405798560067,4980736
304,380.18,24.22,1830.0,0.012584604,0.14631144000000001,1.92332585,-0.014800977,0.20167289,0.9557382110506296,305.0,78080.0,2744.6911171405086,4997120
305,376.815,23.025,1828.5,0.021626002999999998,0.17583210500000002,1.90718845,-0.014023704500000001,0.209161065,0.95215885899961,306.0,78336.0,2753.6600213125057,5013504
306,381.525,23.865,1831.0,0.0150275045,0.170532225,1.8832185,-0.0114009765,0.231786885,0.9400149527937174,307.0,78592.0,2762.606290761513,5029888
307,371.025,24.005000000000003,1830.5,0.0145240965,0.157552075,1.8982164499999998,-0.012158882,0.315553175,0.9156163055449724,308.0,78848.0,2771.554738007486,5046272
308,363.89,22.88,1829.0,0.016941940500000002,0.16733805200000001,1.8873875,-0.0107115565,0.293911525,0.9244778901338577,309.0,79104.0,2780.5220666064997,5062656
309,368.0,23.380000000000003,1831.0,0.0167324405,0.166453045,1.9067522000000001,-0.01439159425,0.240223095,0.9252273831516504,310.0,79360.0,2789.4680434925103,5079040
310,370.725,24.075000000000003,1825.5,0.0111181975,0.132181805,1.9126304,-0.0127669205,0.237481765,0.9227588232606649,311.0,79616.0,2798.4509281700157,5095424
311,370.195,23.905,1822.5,0.012240563,0.13921102000000002,1.9072203500000002,-0.013444433250000002,0.25097429,0.9293315000832082,312.0,79872.0,2807.439328038498,5111808
312,370.72,23.62,1831.5,0.015572464,0.16974894499999998,1.8967582,-0.0115360325,0.202473875,0.9454951342195272,313.0,80128.0,2816.384139345013,5128192
313,382.615,24.435,1827.0,0.01297063,0.15086873,1.8910802,-0.01478517625,0.19338893000000001,0.9468804728239775,314.0,80384.0,2825.35186181702,5144576
314,389.36,24.805,1824.0,0.012556397,0.1462911,1.86251405,-0.015022591,0.21196735,0.9470874946564436,315.0,80640.0,2834.3328572375176,5160960
315,373.15999999999997,23.125,1830.0,0.0138173535,0.13194783499999999,1.85401355,-0.012495692,0.26752451499999996,0.9368765465915204,316.0,80896.0,2843.2930289959913,5177344
316,367.16999999999996,23.814999999999998,1827.5,0.015489354299999999,0.156667073,1.8915419,-0.013366423,0.16770671999999998,0.9614504184573889,317.0,81152.0,2852.257145744996,5193728
317,375.025,24.72,1828.0,0.0110169185,0.12712605999999999,1.8910022,-0.0142645835,0.24931040000000002,0.9405080042779446,318.0,81408.0,2861.2166378485126,5210112
318,374.77,24.060000000000002,1829.5,0.010300365,0.11479696,1.88431045,-0.0124633105,0.21146591,0.9462232291698456,319.0,81664.0,2870.171511757013,5226496
319,375.995,23.96,1829.0,0.00887019275,0.108205155,1.9145265999999999,-0.0114749595,0.280597785,0.9224894717335701,320.0,81920.0,2879.1282700595184,5242880
320,374.47,24.130000000000003,1821.5,0.0069709909000000006,0.0808308925,1.90580595,-0.012913979499999999,0.191991045,0.952556487172842,321.0,82176.0,2888.130925731501,5259264
321,372.13,23.49,1829.5,0.007416246499999999,0.081125892,1.9068171999999999,-0.0104925565,0.233861575,0.9500893130898476,322.0,82432.0,2897.0856515599885,5275648
322,362.45000000000005,23.085,1829.0,0.00822065235,0.09460449,1.90787965,-0.009529063850000002,0.23617687,0.9472010619938374,323.0,82688.0,2906.0423236860224,5292032
323,354.61,22.869999999999997,1826.5,0.0076554498,0.08350626750000001,1.9031797000000001,-0.012901752,0.260700515,0.95139554515481,324.0,82944.0,2915.010142128507,5308416
324,368.735,23.195,1830.0,0.0066200858,0.0783894845,1.8822324999999998,-0.0119980245,0.27526231,0.9277456700801849,325.0,83200.0,2923.9600764840147,5324800
325,370.855,23.295,1822.0,0.0063982781999999995,0.0737203,1.91226785,-0.013055999,0.25379614,0.9195679165422916,326.0,83456.0,2932.9579706830114,5341184
326,379.755,24.63,1829.5,0.007263704750000001,0.081970215,1.91454485,-0.012624125,0.189536635,0.9502798970788717,327.0,83712.0,2941.9110118009994,5357568
327,382.75,25.085,1831.5,0.00846043385,0.09175618499999999,1.90162935,-0.011865106,0.19136322,0.9470607303082943,328.0,83968.0,2950.8550069824996,5373952
328,380.015,24.865000000000002,1831.0,0.0090057505,0.10085042699999999,1.91804445,-0.011521021,0.27386667,0.9385473728179932,329.0,84224.0,2959.801936356016,5390336
329,367.605,23.69,1831.0,0.008182428,0.09670003299999999,1.9213556500000002,-0.0126890515,0.24863318,0.9496341962367296,330.0,84480.0,2968.747672008991,5406720
